fes,igd_mean,igd_std,problem,algorithm
1000,2.403604182110289,1.2401715125452644,DTLZ7_2obj,HECO-PDE
5000,1.8471408037948487,1.037013567361135,DTLZ7_2obj,HECO-PDE
10000,0.8101272364337136,0.0,DTLZ7_2obj,HECO-PDE
50000,0.8101272364337136,0.0,DTLZ7_2obj,HECO-PDE
100000,0.8101272364337136,0.0,DTLZ7_2obj,HECO-PDE
200000,0.8101272364337136,0.0,DTLZ7_2obj,HECO-PDE
