fes,igd_mean,igd_std,problem,algorithm
1000,20.729688011493668,7.878490488816058,DTLZ1_3obj,PMODE
5000,12.547731845697978,0.33635203703897165,DTLZ1_3obj,PMODE
10000,9.112238577712212,0.551398729889848,DTLZ1_3obj,PMODE
50000,1.8777087240177568,0.7174108932608372,DTLZ1_3obj,PMODE
100000,0.03185466316678434,0.00016997112264541953,DTLZ1_3obj,PMODE
200000,0.31352681156836343,0.28253956124887075,DTLZ1_3obj,PMODE
