fes,igd_mean,igd_std,problem,algorithm
1000,0.10980693086387949,0.012675768666538856,DTLZ2_2obj,HECO-PDE
5000,0.043084819803581156,0.009687705071076445,DTLZ2_2obj,HECO-PDE
10000,0.06952893996599654,0.007794616864934264,DTLZ2_2obj,HECO-PDE
50000,0.15793938605055644,0.01951401378248016,DTLZ2_2obj,HECO-PDE
100000,0.1880464166270383,0.010465667380905208,DTLZ2_2obj,HECO-PDE
200000,0.17802452959514653,0.04116115513677804,DTLZ2_2obj,HECO-PDE
