fes,igd_mean,igd_std,problem,algorithm
1000,0.1754350341058315,0.013937681724714698,DTLZ2_3obj,PMODE
5000,0.09008298331448639,0.002157231464346411,DTLZ2_3obj,PMODE
10000,0.08939975116560352,0.002174596246948504,DTLZ2_3obj,PMODE
50000,0.08547550346042906,0.001395993111535529,DTLZ2_3obj,PMODE
100000,0.0856079660498795,0.0026843669756803565,DTLZ2_3obj,PMODE
200000,0.08359847464706355,0.001313087801793171,DTLZ2_3obj,PMODE
