fes,igd_mean,igd_std,problem,algorithm
1000,0.42990051488042336,0.00010448265553872349,DTLZ2_2obj,PCA-DE
5000,0.510431505324254,0.2341352112307623,DTLZ2_2obj,PCA-DE
10000,0.08867277642137825,0.010539292043638425,DTLZ2_2obj,PCA-DE
50000,0.7417424915655064,1.1102230246251565e-16,DTLZ2_2obj,PCA-DE
100000,0.42367933791655366,0.31806315365094284,DTLZ2_2obj,PCA-DE
200000,0.7417424915655063,0.0,DTLZ2_2obj,PCA-DE
