fes,igd_mean,igd_std,problem,algorithm
1000,74.03584534893976,1.8234109245088774,DTLZ1_2obj,PCA-Escape DE
5000,56.2467467745648,2.8658298022517137,DTLZ1_2obj,PCA-Escape DE
10000,52.41898727763893,0.6109017633617242,DTLZ1_2obj,PCA-Escape DE
50000,51.19083921693038,5.546294235472551,DTLZ1_2obj,PCA-Escape DE
100000,55.890204084023225,2.61243343258295,DTLZ1_2obj,PCA-Escape DE
200000,49.83764883436395,4.0998947230161455,DTLZ1_2obj,PCA-Escape DE
