Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-01-01 00:00:00+05:30,298.79150369320394,301.35643932585094,296.0813590599225,300.4369201660156,4239498,0.0,0.0,POWERGRID
2025-01-02 00:00:00+05:30,299.90461312753587,307.0187028275163,298.83991440746365,305.03448486328125,10766571,0.0,0.0,POWERGRID
2025-01-03 00:00:00+05:30,306.19596709113983,307.7930003362196,303.582618480616,305.90557861328125,7636948,0.0,0.0,POWERGRID
2025-01-06 00:00:00+05:30,305.6635941976645,306.3411377551509,295.01666681912843,296.17816162109375,6722495,0.0,0.0,POWERGRID
2025-01-07 00:00:00+05:30,296.17815563575306,300.7273090571388,293.2744482275594,295.2586364746094,10137739,0.0,0.0,POWERGRID
2025-01-08 00:00:00+05:30,296.323330267332,297.9687762536969,293.2744434460452,296.8072814941406,6907996,0.0,0.0,POWERGRID
2025-01-09 00:00:00+05:30,296.8073282487245,297.04930390024606,293.9036204304659,295.4522705078125,8244909,0.0,0.0,POWERGRID
2025-01-10 00:00:00+05:30,294.29073543265275,295.4522302167797,288.9188885166543,290.08038330078125,6540783,0.0,0.0,POWERGRID
2025-01-13 00:00:00+05:30,285.5312159482568,288.96725774869014,277.54602092597503,278.3687438964844,19474228,0.0,0.0,POWERGRID
2025-01-14 00:00:00+05:30,278.5139291847091,283.6438003397073,277.59441004464406,280.9336853027344,15954608,0.0,0.0,POWERGRID
2025-01-15 00:00:00+05:30,285.53124855982884,292.7905175910109,281.75643457122237,289.0640869140625,12198882,0.0,0.0,POWERGRID
2025-01-16 00:00:00+05:30,289.40286577135447,291.9194183378442,287.0799055323032,288.09619140625,11694289,0.0,0.0,POWERGRID
2025-01-17 00:00:00+05:30,288.0961694563162,295.21025864605025,286.20877732878006,292.8872985839844,7593230,0.0,0.0,POWERGRID
2025-01-20 00:00:00+05:30,292.8873274956187,298.8883057868237,292.258196724337,296.420166015625,9435937,0.0,0.0,POWERGRID
2025-01-21 00:00:00+05:30,297.1460653925019,300.00138956246667,291.82260168025834,292.64532470703125,13911546,0.0,0.0,POWERGRID
2025-01-22 00:00:00+05:30,292.3065677769233,292.59692672439905,286.30556019939905,287.9993896484375,9723333,0.0,0.0,POWERGRID
2025-01-23 00:00:00+05:30,287.95101734416517,289.98361866832073,284.17620319247203,284.9021301269531,12228286,0.0,0.0,POWERGRID
2025-01-24 00:00:00+05:30,285.82160926694695,292.7905193950371,284.90211957348987,286.3539733886719,11142914,0.0,0.0,POWERGRID
2025-01-27 00:00:00+05:30,285.5312451086809,285.5312451086809,274.6423416935193,277.78802490234375,13477947,0.0,0.0,POWERGRID
2025-01-28 00:00:00+05:30,277.93320789899707,279.5302411792032,270.38357991727287,274.8359375,11298068,0.0,0.0,POWERGRID
2025-01-29 00:00:00+05:30,276.1910222261638,279.86904041623967,274.2068041057447,278.61077880859375,4800024,0.0,0.0,POWERGRID
2025-01-30 00:00:00+05:30,278.6107564695255,287.563855106655,278.6107564695255,285.8700256347656,10969499,0.0,0.0,POWERGRID
2025-01-31 00:00:00+05:30,287.467032870867,293.7100156019651,286.4023342489226,291.9677734375,14141459,0.0,0.0,POWERGRID
2025-02-01 00:00:00+05:30,291.96777673796123,295.5490277237012,279.38504451720075,280.5465393066406,6945157,0.0,0.0,POWERGRID
2025-02-03 00:00:00+05:30,280.6917425537859,282.6275476748465,269.07691182742235,274.69073486328125,14978897,0.0,0.0,POWERGRID
2025-02-04 00:00:00+05:30,271.98061287075814,277.20728066244556,263.36628619989756,276.4813537597656,19836427,0.0,0.0,POWERGRID
2025-02-05 00:00:00+05:30,276.43296198006016,281.41765398482295,275.4166466246166,276.0458068847656,15337191,0.0,0.0,POWERGRID
2025-02-06 00:00:00+05:30,278.27198049914233,281.6112560803486,270.7707358074263,272.12579345703125,21418561,0.0,0.0,POWERGRID
2025-02-07 00:00:00+05:30,267.42551613812304,276.04265720348,264.3899221661853,272.3705749511719,17193482,3.25,0.0,POWERGRID
2025-02-10 00:00:00+05:30,269.2860607702968,270.2652828094615,262.52943467675726,263.1169738769531,16709670,0.0,0.0,POWERGRID
2025-02-11 00:00:00+05:30,263.1169369115525,263.21483519492716,254.59769441429714,256.017578125,22083955,0.0,0.0,POWERGRID
2025-02-12 00:00:00+05:30,254.10812085792568,256.65410415343047,248.72239960660164,251.70901489257812,17861265,0.0,0.0,POWERGRID
2025-02-13 00:00:00+05:30,251.9048649954833,255.91968125976615,250.77876564761343,253.765380859375,12257226,0.0,0.0,POWERGRID
2025-02-14 00:00:00+05:30,254.9893921208613,256.0665422523478,249.45679402977288,252.00277709960938,11339563,0.0,0.0,POWERGRID
2025-02-17 00:00:00+05:30,251.56214520171952,258.51462791398217,246.9598044355389,257.73126220703125,8332653,0.0,0.0,POWERGRID
2025-02-18 00:00:00+05:30,258.3677261885352,262.3335632662502,254.7935719273194,261.4033203125,10483635,0.0,0.0,POWERGRID
2025-02-19 00:00:00+05:30,257.0457599532787,262.92109160935365,256.84990361135004,257.5843200683594,14602009,0.0,0.0,POWERGRID
2025-02-20 00:00:00+05:30,257.29057502926014,260.91370830561544,255.87069120605742,260.2282409667969,15312926,0.0,0.0,POWERGRID
2025-02-21 00:00:00+05:30,259.7876009858261,260.2282628669348,254.0101967991557,256.458251953125,10757038,0.0,0.0,POWERGRID
2025-02-24 00:00:00+05:30,252.63928151150512,256.36031323928853,251.9048649954833,253.765380859375,14599185,0.0,0.0,POWERGRID
2025-02-25 00:00:00+05:30,253.42263496532775,254.54876414242537,249.60367524270822,250.43601989746094,21287363,0.0,0.0,POWERGRID
2025-02-27 00:00:00+05:30,248.7223943645198,252.1007223043609,248.1838192623899,250.92564392089844,13614799,0.0,0.0,POWERGRID
2025-02-28 00:00:00+05:30,250.58290711189485,251.6600573027279,242.16160676642085,245.63784790039062,38512868,0.0,0.0,POWERGRID
2025-03-03 00:00:00+05:30,247.74316629844137,248.52654688773345,243.3366672931331,247.25355529785156,9873539,0.0,0.0,POWERGRID
2025-03-04 00:00:00+05:30,244.80549369271347,251.80692483562845,244.26691861824116,248.72238159179688,11947033,0.0,0.0,POWERGRID
2025-03-05 00:00:00+05:30,251.6110948380522,261.64811993852993,250.43601653143247,258.9062805175781,14536637,0.0,0.0,POWERGRID
2025-03-06 00:00:00+05:30,259.6406946595318,261.7460158801496,255.28317490215673,261.1095275878906,11926868,0.0,0.0,POWERGRID
2025-03-07 00:00:00+05:30,260.47307417614707,263.0680067203775,256.16450298602086,257.82916259765625,10043068,0.0,0.0,POWERGRID
2025-03-10 00:00:00+05:30,255.6259072185523,268.551650384625,255.6259072185523,265.6629333496094,30233763,0.0,0.0,POWERGRID
2025-03-11 00:00:00+05:30,264.3899441093308,266.2015108141842,260.32617872286573,261.74603271484375,9255499,0.0,0.0,POWERGRID
2025-03-12 00:00:00+05:30,265.07540658245983,266.7400660475281,258.12292442598334,261.5502014160156,11875548,0.0,0.0,POWERGRID
2025-03-13 00:00:00+05:30,264.1940663022765,265.02641092432987,259.9834239320985,262.0887451171875,9270442,0.0,0.0,POWERGRID
2025-03-17 00:00:00+05:30,264.38994580804234,265.02643414532776,259.44488655280423,261.7950134277344,11987667,0.0,0.0,POWERGRID
2025-03-18 00:00:00+05:30,261.7950134277344,261.7950134277344,261.7950134277344,261.7950134277344,0,0.0,0.0,POWERGRID
2025-03-19 00:00:00+05:30,266.34837201058207,272.51745837949295,264.1940717541623,271.4403381347656,13089950,0.0,0.0,POWERGRID
2025-03-20 00:00:00+05:30,277.6094149039641,277.6583640466744,271.2934215532855,274.5248718261719,13710249,0.0,0.0,POWERGRID
2025-03-21 00:00:00+05:30,275.1614011179286,279.225166723578,274.23112819990064,277.2177734375,26003527,0.0,0.0,POWERGRID
2025-03-24 00:00:00+05:30,279.0782729592095,287.8423219055328,278.53971280689245,285.78594970703125,19966817,0.0,0.0,POWERGRID
2025-03-25 00:00:00+05:30,284.95361328125,289.11530694601055,281.67321347468294,284.95361328125,16983852,0.0,0.0,POWERGRID
2025-03-26 00:00:00+05:30,285.6390768763529,290.58413615319876,283.5337256141165,284.8067321777344,20367015,0.0,0.0,POWERGRID
2025-03-27 00:00:00+05:30,282.9951344343208,291.0737152615981,282.9951344343208,289.3600769042969,37203166,0.0,0.0,POWERGRID
2025-03-28 00:00:00+05:30,287.79333423338323,288.136067903423,282.3096851631975,284.3171081542969,10834900,0.0,0.0,POWERGRID
2025-04-01 00:00:00+05:30,283.58272498859026,290.78001337114887,281.0367415622005,283.2889404296875,11603556,0.0,0.0,POWERGRID
2025-04-02 00:00:00+05:30,280.88982880871936,283.72956655247896,278.5886511964806,280.7919006347656,11679536,0.0,0.0,POWERGRID
2025-04-03 00:00:00+05:30,283.33790015569605,293.71765964301125,279.17620653115574,292.88531494140625,23478876,0.0,0.0,POWERGRID
2025-04-04 00:00:00+05:30,293.766595036714,294.6478888451275,286.0307473441106,287.7933349609375,21020875,0.0,0.0,POWERGRID
2025-04-07 00:00:00+05:30,277.707365173766,287.793339820266,276.4343586436891,283.3868408203125,22847548,0.0,0.0,POWERGRID
2025-04-08 00:00:00+05:30,285.8838633919913,287.8912564581192,278.73552514848586,282.9461975097656,20831596,0.0,0.0,POWERGRID
2025-04-09 00:00:00+05:30,283.92544333663614,293.277001894399,283.28892510186347,287.3037414550781,21342531,0.0,0.0,POWERGRID
2025-04-11 00:00:00+05:30,287.15683839602985,298.66269637097736,287.15683839602985,297.7814025878906,19831004,0.0,0.0,POWERGRID
2025-04-15 00:00:00+05:30,300.8170080856623,303.999479561671,297.3897311114991,298.2220458984375,16563441,0.0,0.0,POWERGRID
2025-04-16 00:00:00+05:30,298.12414860287384,300.6211527390063,296.5084084028641,299.3971252441406,7032401,0.0,0.0,POWERGRID
2025-04-17 00:00:00+05:30,299.1033637908477,303.36295546924026,295.7250360285194,302.57958984375,8528993,0.0,0.0,POWERGRID
2025-04-21 00:00:00+05:30,303.55879402160645,315.3094570159912,302.04101200489094,313.35101318359375,13369014,0.0,0.0,POWERGRID
