fes,igd_mean,igd_std,problem,algorithm
1000,0.46206341772780746,0.05013880360999676,DTLZ2_3obj,HECO-PDE
5000,0.3311952307353826,0.015014797683848474,DTLZ2_3obj,HECO-PDE
10000,0.3324067089032451,0.03106082793101117,DTLZ2_3obj,HECO-PDE
50000,0.23758873844257583,0.0072046420608389145,DTLZ2_3obj,HECO-PDE
100000,0.2193256507981543,0.022156391476738035,DTLZ2_3obj,HECO-PDE
200000,0.2182090773334596,0.027652975650139466,DTLZ2_3obj,HECO-PDE
