Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-01-01 00:00:00+05:30,321.92658283700155,323.52170865320915,317.8662357568717,322.5549621582031,7843971,0.0,0.0,NTPC
2025-01-02 00:00:00+05:30,322.5549617923477,327.3403687383043,319.0263429901304,326.76031494140625,16543382,0.0,0.0,NTPC
2025-01-03 00:00:00+05:30,326.80866659517034,333.04419378055627,325.84192002396406,328.548828125,8689629,0.0,0.0,NTPC
2025-01-06 00:00:00+05:30,330.3372781249801,330.3372781249801,315.5943945679444,316.6094665527344,10538077,0.0,0.0,NTPC
2025-01-07 00:00:00+05:30,316.1260818950245,319.3646883287518,314.28926958273075,317.6728820800781,13891401,0.0,0.0,NTPC
2025-01-08 00:00:00+05:30,319.50972839261175,319.50972839261175,311.14737680270713,314.5793151855469,8993608,0.0,0.0,NTPC
2025-01-09 00:00:00+05:30,313.2741793163801,315.11102119701246,309.1655068514849,309.6972351074219,12403467,0.0,0.0,NTPC
2025-01-10 00:00:00+05:30,309.6972733274018,310.3256527049118,297.37125441155246,297.9996337890625,15941143,0.0,0.0,NTPC
2025-01-13 00:00:00+05:30,291.08740319539794,299.6431163894061,286.97873020136575,288.2838439941406,29630336,0.0,0.0,NTPC
2025-01-14 00:00:00+05:30,290.4589849327554,302.30162903614274,290.2172983184006,300.0780944824219,22732888,0.0,0.0,NTPC
2025-01-15 00:00:00+05:30,302.15658466801193,313.51585521196364,302.15658466801193,310.6639709472656,21894626,0.0,0.0,NTPC
2025-01-16 00:00:00+05:30,313.90260945172975,316.41612682239185,310.95401483958733,314.6759948730469,14865186,0.0,0.0,NTPC
2025-01-17 00:00:00+05:30,314.48261141566655,318.05958511625454,312.5974735216491,315.3043518066406,7129232,0.0,0.0,NTPC
2025-01-20 00:00:00+05:30,315.3527230752912,325.79357357265724,313.7575677330373,324.8751525878906,17991880,0.0,0.0,NTPC
2025-01-21 00:00:00+05:30,326.56697830359525,327.00202605954723,313.03252637504045,313.5158996582031,12774630,0.0,0.0,NTPC
2025-01-22 00:00:00+05:30,316.12611711234416,316.12611711234416,306.7970189452083,311.6790771484375,11068145,0.0,0.0,NTPC
2025-01-23 00:00:00+05:30,310.3256397730092,314.28930649309245,308.923845486948,312.88751220703125,6477347,0.0,0.0,NTPC
2025-01-24 00:00:00+05:30,313.99926482902987,318.9296780904621,311.3890668690456,312.88751220703125,7492600,0.0,0.0,NTPC
2025-01-27 00:00:00+05:30,312.88751307821667,314.24095233932104,304.52516137281737,311.4857482910156,13803855,0.0,0.0,NTPC
2025-01-28 00:00:00+05:30,311.77575650031605,313.0808702187769,297.90293786866414,307.6670837402344,22008929,0.0,0.0,NTPC
2025-01-29 00:00:00+05:30,309.35888861867704,312.16244764623127,302.8816750871184,310.56732177734375,16056888,0.0,0.0,NTPC
2025-01-30 00:00:00+05:30,311.53409531537227,315.9327805931954,310.4706681429902,312.2591552734375,10375720,0.0,0.0,NTPC
2025-01-31 00:00:00+05:30,314.15899478937325,317.8612751430935,309.3849625794539,315.66912841796875,13195557,2.5,0.0,NTPC
2025-02-01 00:00:00+05:30,317.66643549106175,322.2943012327426,308.60557340577117,309.5311584472656,10097627,0.0,0.0,NTPC
2025-02-03 00:00:00+05:30,302.1265845069146,305.9750026082059,296.18342432228917,303.24700927734375,15881217,0.0,0.0,NTPC
