fes,igd_mean,igd_std,problem,algorithm
1000,44.338505122846215,0.3525341911632722,DTLZ1_3obj,PCA-DE
5000,38.18943241312097,2.457895334137632,DTLZ1_3obj,PCA-DE
10000,29.459653078047168,3.999166993539731,DTLZ1_3obj,PCA-DE
50000,6.632227889425046,6.198219874728089,DTLZ1_3obj,PCA-DE
100000,1.1224180222241396,0.24160913787990518,DTLZ1_3obj,PCA-DE
200000,0.8808088843441921,0.0,DTLZ1_3obj,PCA-DE
