fes,igd_mean,igd_std,problem,algorithm
1000,0.08946432656176292,0.005901634901073934,DTLZ2_2obj,PMODE
5000,0.007694449742736032,0.00022659689768740002,DTLZ2_2obj,PMODE
10000,0.006941729754173056,4.92872129458804e-05,DTLZ2_2obj,PMODE
50000,0.0071749282932340435,0.00023071809082904435,DTLZ2_2obj,PMODE
100000,0.007054327621472104,0.00015124466410426207,DTLZ2_2obj,PMODE
200000,0.007079614455798954,0.00040163505664371274,DTLZ2_2obj,PMODE
