fes,igd_mean,igd_std,problem,algorithm
1000,0.5851750093007195,0.012812498642603476,DTLZ2_3obj,PCA-DE
5000,0.5203388409361558,0.03963717978095341,DTLZ2_3obj,PCA-DE
10000,0.44142196839310777,0.028083925567499862,DTLZ2_3obj,PCA-DE
50000,0.956834682618706,0.007412852458107133,DTLZ2_3obj,PCA-DE
100000,0.9530170264155122,0.0035951962549134464,DTLZ2_3obj,PCA-DE
200000,0.9494218301605988,0.0,DTLZ2_3obj,PCA-DE
