Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2025-01-01 00:00:00+05:30,1067.816692904914,1072.3684460889556,1061.5672828309941,1067.4476318359375,908580,0.0,0.0,NESTLEIND
2025-01-02 00:00:00+05:30,1067.3246946660897,1086.3928513826922,1064.445970048882,1082.6776123046875,1258328,0.0,0.0,NESTLEIND
2025-01-03 00:00:00+05:30,1082.6776401065028,1101.2537158364617,1081.6197129873103,1098.6702880859375,2022900,0.0,0.0,NESTLEIND
2025-01-06 00:00:00+05:30,1103.9847636696402,1104.6736296639017,1067.8167760923197,1075.197998046875,2276932,0.0,0.0,NESTLEIND
2025-01-07 00:00:00+05:30,1077.7567507276508,1090.6001244244785,1072.688287845348,1088.803955078125,1191638,0.0,0.0,NESTLEIND
2025-01-08 00:00:00+05:30,1093.8970826079353,1094.8566174249133,1079.897389136387,1092.37158203125,899000,0.0,0.0,NESTLEIND
2025-01-09 00:00:00+05:30,1090.1818450862454,1117.910683375364,1084.5721645045023,1110.160400390625,2294636,0.0,0.0,NESTLEIND
2025-01-10 00:00:00+05:30,1118.0337420767496,1120.9616028328523,1102.8776085817078,1106.14990234375,1619708,0.0,0.0,NESTLEIND
2025-01-13 00:00:00+05:30,1104.7228711857224,1112.6699386630303,1093.1835850441817,1100.95849609375,1609062,0.0,0.0,NESTLEIND
2025-01-14 00:00:00+05:30,1107.7737397538697,1110.4310516746082,1082.2101323720638,1091.953369140625,1405098,0.0,0.0,NESTLEIND
2025-01-15 00:00:00+05:30,1091.9533120956053,1092.470021620178,1068.8992492389511,1082.4068603515625,1447250,0.0,0.0,NESTLEIND
2025-01-16 00:00:00+05:30,1085.0888295890952,1091.559652459475,1061.1736235901535,1067.4722900390625,2651618,0.0,0.0,NESTLEIND
2025-01-17 00:00:00+05:30,1073.057367694796,1095.5455861073265,1069.0715800253274,1091.04296875,911802,0.0,0.0,NESTLEIND
2025-01-20 00:00:00+05:30,1092.027183427276,1094.8812800048167,1083.7356826699363,1089.4683837890625,802216,0.0,0.0,NESTLEIND
2025-01-21 00:00:00+05:30,1094.881224796894,1102.2624465370977,1078.4211243436541,1080.832275390625,1528828,0.0,0.0,NESTLEIND
2025-01-22 00:00:00+05:30,1080.8323077963776,1088.9516519540375,1079.700496401531,1086.41748046875,896072,0.0,0.0,NESTLEIND
2025-01-23 00:00:00+05:30,1079.7004849699103,1087.3032396194294,1065.3563584980802,1082.0625,992014,0.0,0.0,NESTLEIND
2025-01-24 00:00:00+05:30,1083.563320321493,1093.7740101019974,1077.7075992973807,1086.466552734375,1327200,0.0,0.0,NESTLEIND
2025-01-27 00:00:00+05:30,1073.7463935561284,1098.276582705754,1067.1279218248944,1070.1541748046875,1099972,0.0,0.0,NESTLEIND
2025-01-28 00:00:00+05:30,1070.1541966445525,1073.6480232009026,1054.333825146736,1061.0753173828125,1442066,0.0,0.0,NESTLEIND
2025-01-29 00:00:00+05:30,1061.075291507899,1075.1487493843515,1048.7486267299453,1073.08203125,794290,0.0,0.0,NESTLEIND
2025-01-30 00:00:00+05:30,1077.1662645093195,1098.6701992571716,1073.0819645589147,1091.1168212890625,1149120,0.0,0.0,NESTLEIND
2025-01-31 00:00:00+05:30,1091.1170169209956,1174.59859953707,1087.2541288970071,1138.282958984375,6279774,0.0,0.0,NESTLEIND
2025-02-01 00:00:00+05:30,1138.1844640765926,1168.2014343786557,1110.7509215464281,1145.1719970703125,2493130,0.0,0.0,NESTLEIND
2025-02-03 00:00:00+05:30,1145.1719771501405,1168.2014140578885,1137.54471433721,1140.2020263671875,2281742,0.0,0.0,NESTLEIND
