fes,igd_mean,igd_std,problem,algorithm
1000,0.2830227112132335,0.0028234003171224986,DTLZ2_2obj,PCA-Escape DE
5000,0.07297548630511133,0.00299572620541138,DTLZ2_2obj,PCA-Escape DE
10000,0.06858545545489696,0.007337763482718973,DTLZ2_2obj,PCA-Escape DE
50000,0.04114846212583154,0.006444866658543429,DTLZ2_2obj,PCA-Escape DE
100000,0.0366204913977137,0.006962562721986986,DTLZ2_2obj,PCA-Escape DE
200000,0.056304696626475706,0.010376835065725173,DTLZ2_2obj,PCA-Escape DE
