fes,igd_mean,igd_std,problem,algorithm
1000,5.708829219465131,0.4393363112227249,DTLZ7_3obj,PMODE
5000,1.1449287884181731,0.047654072105555945,DTLZ7_3obj,PMODE
10000,0.8432297412772494,0.012374451242374074,DTLZ7_3obj,PMODE
50000,0.727372853936745,0.0065843062983373946,DTLZ7_3obj,PMODE
100000,0.7106382411185637,0.003588798531444115,DTLZ7_3obj,PMODE
200000,0.7154742008905425,0.004101242501567515,DTLZ7_3obj,PMODE
