fes,igd_mean,igd_std,problem,algorithm
1000,35.882412887560704,3.874468019792811,DTLZ1_2obj,Standard DE
5000,40.56155230793726,9.148966022908343,DTLZ1_2obj,Standard DE
10000,30.951583148477624,16.322237982091224,DTLZ1_2obj,Standard DE
50000,13.73249854420627,11.506493411980324,DTLZ1_2obj,Standard DE
100000,12.796272673377565,12.442719282784292,DTLZ1_2obj,Standard DE
200000,12.796272673377565,12.442719282784292,DTLZ1_2obj,Standard DE
